Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-2388.676	-2468.852	80.17591	1.270144	1.936931
6	-2392.694	-2472.395	79.70113	1.270144	2.249013
12	-2405.852	-2485.456	79.60414	1.426603	2.210684
18	-2408.186	-2488.435	80.24907	1.560036	1.686043
24	-2401.68	-2482.457	80.77699	1.568614	1.280052
30	-2397.584	-2478.346	80.76179	1.592873	1.272608
36	-2398.24	-2479.047	80.8076	1.485241	1.322894
42	-2400.952	-2481.809	80.85661	1.558625	1.222049
48	-2401.785	-2482.52	80.73542	1.435791	1.418649
54	-2403.805	-2484.59	80.78529	1.548933	1.289371
60	-2402.764	-2483.5	80.73681	1.499309	1.368033
66	-2404.018	-2484.648	80.62984	1.390765	1.532576
72	-2400.114	-2480.933	80.81822	1.441124	1.349657
78	-2395.136	-2475.832	80.69529	1.564052	1.349657
84	-2396.876	-2477.356	80.48062	1.437401	1.607836
90	-2396.054	-2476.564	80.51046	1.52432	1.522042
96	-2395.322	-2475.233	79.91147	1.3828	2.038338
102	-2400.408	-2480.879	80.47111	1.550529	1.531805
108	-2400.673	-2480.642	79.96897	1.460695	1.947964
114	-2398.832	-2478.973	80.14068	1.288979	1.947964
120	-2396.231	-2476.046	79.81491	1.306707	2.151734
126	-2394.741	-2473.935	79.19333	1.17174	2.630443
132	-2396.97	-2475.777	78.80687	1.089968	2.916109
138	-2401.028	-2480.938	79.90995	1.125821	2.207435
144	-2397.597	-2476.454	78.857	1.163981	2.840986
150	-2398.278	-2476.77	78.49142	0.9662417	3.178832
156	-2403.343	-2480.863	77.52072	0.9580148	3.751056
162	-2398.076	-2476.76	78.68365	1.097605	2.98569
168	-2400.919	-2479.243	78.32377	0.8942309	3.320453
174	-2400.229	-2479.792	79.56245	1.156386	2.409746
180	-2403.897	-2482.929	79.03226	1.153911	2.740363
186	-2401.326	-2480.825	79.49977	1.096317	2.486876
192	-2405.082	-2484.281	79.19862	0.9267084	2.777517
198	-2403.064	-2482.524	79.45982	1.083146	2.520065
204	-2407.937	-2487.33	79.39252	1.145284	2.523281
210	-2414.158	-2492.563	78.4053	1.039278	3.186588
216	-2403.761	-2482.27	78.50954	0.9834547	3.157851
222	-2400.285	-2478.783	78.49789	0.9905042	3.160588
228	-2400.815	-2479.821	79.00613	1.112768	2.781437
234	-2403.983	-2483.21	79.22724	1.161021	2.616118
240	-2402.54	-2481.733	79.19273	1.195531	2.616118
246	-2399.313	-2479.379	80.06618	1.383545	1.934455
252	-2400.157	-2479.064	78.90679	1.225755	2.773118
258	-2410.599	-2490.16	79.56074	1.217667	2.372085
264	-2403.021	-2482.575	79.55487	1.129392	2.431535
270	-2396.78	-2476.278	79.49773	1.186533	2.431535
276	-2397.715	-2477.664	79.94908	1.210514	2.126954
282	-2404.038	-2484.377	80.33926	1.268884	1.826542
288	-2405.06	-2485.346	80.28567	1.379316	1.787252
294	-2401.782	-2482.238	80.45665	1.525349	1.561098
300	-2407.022	-2487.239	80.21787	1.503669	1.747816
306	-2407.554	-2487.655	80.10066	1.307985	1.962084
312	-2403.777	-2483.756	79.97916	1.429489	1.962084
318	-2404.729	-2485.177	80.44797	1.345234	1.697331
324	-2407.543	-2487.887	80.3435	1.367363	1.755286
330	-2408.218	-2487.986	79.76762	1.085557	2.324587
336	-2402.908	-2483.367	80.45834	1.330324	1.700543
342	-2396.435	-2476.869	80.4338	1.300679	1.738746
