Iteration	Posterior	Likelihood	Prior	rate_log_sd	tree_length
0	-2400.42	-2481.041	80.62124	1.512446	1.447468
6	-2407.415	-2488.127	80.71273	1.743612	1.186906
12	-2396.174	-2477.108	80.93417	1.630111	1.090645
18	-2403.392	-2484.342	80.94949	1.674183	1.03455
24	-2394.687	-2475.755	81.06832	1.679851	0.9059107
30	-2396.498	-2477.466	80.9675	1.87195	0.7949193
36	-2401.005	-2481.945	80.93944	1.964103	0.697521
42	-2402.434	-2483.357	80.92288	1.862371	0.8632565
48	-2398.027	-2479.006	80.97896	1.7047	0.9748216
54	-2399.196	-2480.007	80.81067	1.796838	1.050082
60	-2401.147	-2482.085	80.93708	1.756228	0.9648649
66	-2398.521	-2479.372	80.85075	1.877734	0.9275703
72	-2393.394	-2474.312	80.91782	1.765291	0.9753848
78	-2398.133	-2479.082	80.94921	2.010871	0.5547094
84	-2391.89	-2472.881	80.9915	1.973107	0.5233438
90	-2393.352	-2474.269	80.91697	1.854791	0.8790887
96	-2395.457	-2476.401	80.94402	1.887223	0.8058522
102	-2398.194	-2479.117	80.92311	1.909498	0.8040547
108	-2396.85	-2477.863	81.01311	1.774446	0.860507
114	-2393.492	-2474.391	80.89852	1.55756	1.187131
120	-2402.305	-2483.276	80.9711	1.569232	1.112575
126	-2410.571	-2491.466	80.89456	1.651645	1.107233
132	-2411.579	-2491.563	79.98402	1.281957	2.057051
138	-2401.429	-2481.174	79.74548	1.234903	2.243151
144	-2399.393	-2479.363	79.96954	1.253114	2.085605
150	-2400.326	-2480.283	79.95644	1.266215	2.085605
156	-2397.525	-2477.211	79.68561	1.15898	2.330055
162	-2405.997	-2486.759	80.76254	1.628096	1.242747
168	-2405.422	-2486.105	80.68335	1.707284	1.242747
174	-2396.081	-2475.491	79.41	1.159143	2.503721
180	-2393.916	-2473.164	79.24762	1.183346	2.58969
186	-2402.44	-2481.615	79.17498	1.255986	2.58969
192	-2400.699	-2479.922	79.22368	1.132689	2.635812
198	-2405.095	-2484.009	78.91348	0.9366176	2.944286
204	-2405.572	-2484.135	78.563	0.9968688	3.118078
210	-2396.031	-2476.658	80.62714	1.377841	1.544153
216	-2394.182	-2474.262	80.08017	1.392879	1.918701
222	-2397.795	-2477.936	80.14098	1.321928	1.925556
228	-2397.092	-2476.836	79.74469	1.1978	2.267494
234	-2408.341	-2487.884	79.54293	1.374983	2.283246
